reclamo_ano,reclamo_mes_nro,reclamo_mes_nombre,reclamo_prestadora,reclamo_provincia,reclamo_grupo,reclamo_via_ingreso,reclamo_resolucion,reclamo_cantidad
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,5
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,3
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,3
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,131
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,7
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,104
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,19
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,134
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,26
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,6
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,166
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,43
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Santa Cruz,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,34
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,157
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,134
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,8
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,4
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,2
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,7
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,13
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Chubut,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,44
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Neuquén,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,93
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Tierra del Fuego Antártida e Islas del Atlántico Sur,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,9
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,5
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Río Negro,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,48
2020,8,Agosto,Camuzzi Gas del Sur S.A.,Santa Cruz,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,13
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,52
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,381
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,20
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,111
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,5
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,3
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,12
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,36
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,935
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,7348
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,222
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Procedente,6
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,8
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,10
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,2
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,17
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,4
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,9
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,2
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,4
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,80
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,681
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,1021
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,127
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,7
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,25
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,2
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,21
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,74
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,Buenos Aires,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,783
2020,8,Agosto,Camuzzi Gas Pampeana S.A.,La Pampa,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,17
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,5
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,6
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,33
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,8
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,32
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,4
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,5
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,10
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,27
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,8
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,4
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,3
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,5
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,94
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,11
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,10
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,7
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,17
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,176
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,5
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,ENARGAS,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,9
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,4
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,15
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,7
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,60
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,502
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,57
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,581
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,153
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,87
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,CORREO POSTAL,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,15
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,3
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,7
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,LIBRO DE QUEJA,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Luis,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,2
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,14
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,4
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,Mendoza,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,6
2020,8,Agosto,Distribuidora de Gas Cuyana S.A.,San Juan,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,2
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Improcedente,4
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,4
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,CORREO POSTAL,Improcedente,2
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Procedente,15
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,2
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,ENARGAS,Improcedente,27
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Procedente,23
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,29
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,PERSONAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Procedente,5
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,SITIO WEB,Improcedente,14
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,3
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,2
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Procedente,100
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,4
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,181
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,La Rioja,I - FACTURACION Y GESTION DE DEUDAS,TELEFONICO,Improcedente,8
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Procedente,3
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO ELECTRONICO,Improcedente,4
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,CORREO POSTAL,Improcedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Procedente,19
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,PERSONAL,Improcedente,19
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Procedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,SITIO WEB,Improcedente,12
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,401
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,20
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Procedente,27
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,La Rioja,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,21
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,596
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,II - INCONVENIENTES EN EL SUMINISTRO DE GAS,TELEFONICO,Improcedente,35
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,ENARGAS,Procedente,16
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,21
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,III - GESTION DE PRESTACIONES,ENARGAS,Improcedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,PERSONAL,Procedente,2
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,PERSONAL,Improcedente,4
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Catamarca,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,1
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,TELEFONICO,Procedente,5
2020,8,Agosto,Distribuidora de Gas del Centro S.A.,Córdoba,III - GESTION DE PRESTACIONES,TELEFONICO,Improcedente,9
2020,8,Agosto,GasNea S.A.,Entre Ríos,I - FACTURACION Y GESTION DE DEUDAS,CORREO ELECTRONICO,Procedente,1
